Time,M_C,ExtFrag,IntFrag
943,327.16,33.62,0.33
944,327.47,33.31,0.33
945,327.82,32.98,0.33
946,328.14,32.66,0.33
947,328.46,32.34,0.33
948,328.80,31.98,0.33
949,329.12,31.65,0.33
950,329.44,31.35,0.33
951,329.74,31.04,0.33
952,330.10,30.63,0.33
953,330.45,30.31,0.33
954,330.77,29.95,0.33
955,331.10,29.64,0.33
956,331.39,29.33,0.33
957,331.70,29.00,0.33
958,332.01,28.73,0.33
960,333.13,27.55,0.33
961,333.16,27.55,0.33
962,333.55,27.15,0.34
963,333.91,26.80,0.34
964,334.25,26.45,0.34
965,334.54,26.16,0.34
966,334.89,25.77,0.34
967,335.18,25.50,0.34
968,335.52,25.14,0.34
969,335.84,24.79,0.34
970,336.16,24.51,0.34
971,336.48,24.19,0.34
972,336.87,23.74,0.34
973,337.17,23.49,0.34
974,337.48,23.14,0.34
975,337.82,22.84,0.34
976,338.16,22.45,0.34
977,338.53,22.10,0.34
978,338.86,21.77,0.34
979,339.20,21.43,0.34
980,339.49,21.12,0.34
981,339.81,20.81,0.34
982,340.19,20.40,0.34
983,340.71,19.87,0.34
984,340.81,19.80,0.34
985,341.15,19.41,0.34
986,341.44,19.14,0.34
987,341.78,18.79,0.34
988,342.08,18.49,0.34
989,342.40,18.16,0.34
990,342.71,17.85,0.34
991,343.03,17.54,0.34
992,343.32,17.23,0.34
993,343.65,16.91,0.35
994,344.30,16.19,0.35
995,344.37,16.19,0.35
996,344.75,15.81,0.35
997,345.09,15.45,0.35
998,345.42,15.11,0.35
999,345.73,14.78,0.35
1000,346.06,14.47,0.35
1001,346.40,14.11,0.35
1002,346.77,13.73,0.35
1003,347.10,13.41,0.35
1004,347.43,13.07,0.35
1005,347.81,12.67,0.35
1006,348.12,12.38,0.35
1007,348.49,12.00,0.35
1008,348.75,11.72,0.35
1009,349.05,11.41,0.35
1010,349.37,11.11,0.35
1011,349.64,10.84,0.35
1012,349.90,10.60,0.35
1013,350.14,10.34,0.35
1014,350.40,10.09,0.35
1015,350.65,9.85,0.35
1016,350.86,9.64,0.35
1017,351.08,9.41,0.35
1018,351.35,9.15,0.35
1019,351.58,8.91,0.35
1020,351.84,8.65,0.35
1021,352.02,8.41,0.35
1022,346.89,13.96,0.34
1023,335.06,25.98,0.33
1024,321.36,39.90,0.31
1025,307.69,53.79,0.30
1026,293.98,67.72,0.29
1027,281.73,80.16,0.28
1028,267.83,94.28,0.26
1029,254.06,108.27,0.25
1030,240.17,122.38,0.23
1031,226.86,135.90,0.22
1032,213.34,149.64,0.21
1033,199.65,163.54,0.19
1034,185.60,177.81,0.18
1035,171.63,192.01,0.17
1036,158.04,205.81,0.15
1037,143.91,220.17,0.14
